"","Team","Season","Player1","Player2","Arch1","Arch2","Lebron1","Lebron2","WinsAdded1","WinsAdded2","MPG1","MPG2","PM0","PM1","PM2","PM3","ActM0","ActM1","ActM2","ActM3","Stack/Stagger","SuggM0","suggM1","SuggM2","SuggM3","SuggProp","ActualProp","DiffProp","Stack","GamesPlayed","ActM0_PerGame","ActM1_PerGame","ActM2_PerGame","ActM3_PerGame","ActSum","max_m0","ActM0_Prop","NewArch1","NewArch2","Double_Arch","NewDouble_Arch","NewSugg0","NewSugg1","NewSugg2","NewSugg3","StackSugg0","StackSugg1","StackSugg2","StackSugg3","StaggerSugg0","StaggerSugg1","StaggerSugg2","StaggerSugg3","suggM0_Prop","FinalStack","FinalCompStack","RealGameScore","SuggGameScore","GameImprovement","StackGameScore","StackImprovement","StaggerGameScore","StaggerImprovement","Diff_M0_PerGame","Diff_M1_PerGame","Diff_M2_PerGame","Diff_M3_PerGame","NDA_factor"
"103","MIA",2022,"Jimmy Butler","Bam Adebayo","Slasher","Post Scorer",3.4,2.68,7.2,6,33.5643823657791,31.9511130510694,-3.16,4.26,19.38,6.18,356,410,333,1192,-20.62,0,15.4,14.1,18.5,0.427357874101503,0.616020671834625,-0.188662797733122,FALSE,47.7291666666667,7.45875163683981,8.59013531209079,6.97686599738106,24.9742470536883,48,14.44,0.516534046872563,"On Ball","On_Ball_Big","Post Scorer Slasher","On Ball On_Ball_Big",2.1,13.95,12.34,19.62,14.44,1.61,0,31.96,0,16.05,14.44,17.52,0.145429362880886,FALSE,FALSE,6.30368398079441,9.4415,3.13781601920559,3.30710416666667,-2.99657981412775,9.5102875,3.20660351920559,-5.35875163683981,5.35986468790921,5.36313400261894,-5.35424705368835,"On Ball On_Ball_Big"
"104","WAS",2016,"John Wall","Otto Porter Jr","Slasher","Athletic Finisher",2.8,1.75,9.6,6.2,35.8826666666667,30.6062222222222,-10.14,-2.84,-4.75,1.2,554,669,298,1854,-1.35,0,17.7,11.8,18.5,0.626069943751528,0.657213753987948,-0.0311438102364191,FALSE,70.3125,7.87911111111111,9.51466666666667,4.23822222222222,26.368,48,12.12,0.65009167583425,"On Ball","Off Ball","Athletic Finisher Slasher","Off Ball On Ball",7.11,10.28,5.01,25.6,12.12,5.27,0,30.61,0,17.39,12.12,18.49,0.586633663366337,TRUE,FALSE,-1.98762074074074,-1.75245833333333,0.235162407407408,-2.10690833333333,-0.119287592592592,-1.76603333333333,0.221587407407408,-0.769111111111111,0.765333333333333,0.771777777777777,-0.767999999999997,"Off Ball On Ball"
"105","BRK",2016,"Brook Lopez","Thaddeus Young","Post Scorer","Post Scorer",1.84,-0.52,6.9,2.8,33.83284628872,33.0192869666861,-13.31,-4.05,-10.93,-2.84,609,459,401,1953,-1.17,0,15,14.3,18.7,0.684727822580645,0.694276573053679,-0.00954875047303416,FALSE,71.2916666666667,8.54237288135593,6.43834015195792,5.62478082992402,27.3945061367621,48,14.17,0.602849180053347,"On_Ball_Big","On_Ball_Big","Post Scorer Post Scorer","On_Ball_Big On_Ball_Big",8.32,6.66,5.85,27.17,14.17,0.81,0,33.02,0,14.98,14.17,18.85,0.587155963302752,TRUE,FALSE,-5.81361484511981,-5.62827083333333,0.18534401178648,-5.95125,-0.137635154880186,-5.60585625,0.207758595119813,-0.22237288135593,0.221659848042081,0.225219170075979,-0.224506136762123,"On_Ball_Big On_Ball_Big"
"106","UTA",2012,"Paul Millsap","Al Jefferson","Post Scorer","Post Scorer",3.57,2.23,8.4,6.4,31.6556751128081,33.8215897257897,-9.93,1.75,-4.75,4.41,649,202,332,1698,-2.52,0,14,15.2,18.8,0.627641063882675,0.760752688172043,-0.133111624289368,FALSE,60.0208333333333,10.8129121832697,3.36549809094065,5.53141270392225,28.2901770218674,48,14.18,0.762546698397017,"On_Ball_Big","On_Ball_Big","Post Scorer Post Scorer","On_Ball_Big On_Ball_Big",7.77,6.41,8.57,25.25,14.18,0,2.16,31.66,0,14.18,16.34,17.48,0.547954866008463,TRUE,FALSE,-0.0624401249566118,0.733499999999999,0.795940124956611,-0.238475,-0.176034875043388,0.505975,0.568415124956612,-3.0429121832697,3.04450190905935,3.03858729607775,-3.04017702186741,"On_Ball_Big On_Ball_Big"
"107","GSW",2018,"Kevin Durant","Draymond Green","Shot Creator","Athletic Finisher",3.81,3.06,9.4,8.2,34.012474012474,32.8814968814969,-6.68,1.47,4.09,8.78,218,691,623,1354,-3.46,0,15.3,13.8,18.9,0.643892848365692,0.507496251874063,0.136396596491629,FALSE,60.125,3.62577962577963,11.4927234927235,10.3617463617464,22.5197505197505,48,13.99,0.259169379969952,"On Ball","Off Ball","Athletic Finisher Shot Creator","Off Ball On Ball",7.31,7.81,6.68,26.2,13.99,1.13,0,32.88,0,15.12,13.99,18.89,0.522516082916369,TRUE,TRUE,4.84952182952183,5.1015625,0.252040670478171,4.10196458333333,-0.747557246188496,5.11041041666667,0.260888587144837,3.68422037422037,-3.68272349272349,-3.68174636174636,3.68024948024948,"Off Ball On Ball"
"108","NYK",2017,"Kristaps Porzingis","Carmelo Anthony","Stretch Big","Shot Creator",0.86,-0.54,4.6,3,32.4720411663808,34.3492281303602,-15.54,5.84,-4.12,-5.09,232,597,711,1375,-22.35,0,13.7,15.2,19.1,0.462464434230685,0.512486023108461,-0.0500215888777756,FALSE,60.7291666666667,3.82024013722127,9.83053173241852,11.7077186963979,22.6415094339623,48,13.65,0.279871072323903,"Off_Ball_Big","On Ball","Shot Creator Stretch Big","Off_Ball_Big On Ball",2.31,11.34,13.22,21.13,13.65,0,1.88,32.47,0,13.65,15.53,18.82,0.169230769230769,FALSE,FALSE,-3.44661063464837,-1.66322916666667,1.7833814679817,-8.02372708333333,-4.57711644868496,-1.66794583333333,1.77866480131504,-1.51024013722127,1.50946826758148,1.51228130360206,-1.51150943396227,"Off_Ball_Big On Ball"
"109","IND",2014,"Paul George","David West","Shot Creator","Post Scorer",4.36,1.61,12.9,6.5,36.0373056994819,30.739896373057,-4.75,2.1,13.24,7.79,770,618,192,2280,-12.3,0,17.1,11.8,19.1,0.496973772696705,0.737864077669903,-0.240890304973198,FALSE,80.4166666666667,9.57512953367876,7.68497409326425,2.38756476683938,28.3523316062176,48,11.96,0.800596114856083,"On Ball","On_Ball_Big","Post Scorer Shot Creator","On Ball On_Ball_Big",3.39,13.87,8.57,22.17,11.96,5.3,0,30.74,0,17.26,11.96,18.78,0.283444816053512,FALSE,FALSE,4.64859585492228,7.10272916666667,2.45413331174439,4.03717916666667,-0.611416688255613,7.10192916666667,2.45333331174439,-6.18512953367876,6.18502590673575,6.18243523316062,-6.18233160621761,"On Ball On_Ball_Big"
"110","SAC",2014,"DeMarcus Cousins","Isaiah Thomas","Post Scorer","Primary Ball Handler",3.9,2.61,9.6,8.3,32.0595802301963,34.5781990521327,-13.78,-3.75,-3.38,3.2,369,457,612,1516,-3.45,0,13.3,15.6,19.1,0.636140437024306,0.586460348162476,0.0496800888618306,FALSE,61.5416666666667,5.99593771157752,7.42586323628978,9.94448205822613,24.6337169939066,48,13.42,0.446791185661514,"On_Ball_Big","On Ball","Post Scorer Primary Ball Handler","On Ball On_Ball_Big",7.27,6.15,8.67,25.91,13.42,0,2.52,32.06,0,13.42,15.94,18.64,0.541728763040238,TRUE,TRUE,-1.35948882870684,-0.864229166666666,0.495259662040172,-1.892775,-0.533286171293161,-0.9282125,0.431276328706838,1.27406228842248,-1.27586323628978,-1.27448205822613,1.27628300609343,"On Ball On_Ball_Big"
"111","MIA",2021,"Jimmy Butler","Bam Adebayo","Shot Creator","Roll + Cut Big",5.42,2.19,8.6,6.3,33.2212160413972,33.2833117723157,-12.83,6.02,0.9,3.9,196,515,518,1090,-15.85,0,14.5,14.4,19.1,0.481069042316258,0.513424399434762,-0.0323553571185037,FALSE,48.3125,4.05692108667529,10.6597671410091,10.7218628719276,22.5614489003881,48,14.72,0.275606052083919,"On Ball","Off_Ball_Big","Roll + Cut Big Shot Creator","Off_Ball_Big On Ball",3.1,11.62,11.68,21.6,14.72,0,0.06,33.22,0,14.72,14.78,18.5,0.210597826086957,FALSE,FALSE,2.28668391548081,3.64041666666667,1.35373275118586,-1.23428333333333,-3.52096724881414,3.62638333333333,1.33969941785252,-0.956921086675291,0.960232858990944,0.958137128072444,-0.961448900388095,"Off_Ball_Big On Ball"
"112","DEN",2013,"Andre Iguodala","Danilo Gallinari","Shot Creator","Shot Creator",2.51,2.79,9.1,8,33.9298347347057,32.1345317483328,-7.69,8.16,9.17,6.92,457,683,554,1755,-18.1,0,15.5,13.3,19.2,0.454105216817081,0.586564171122995,-0.132458954305913,FALSE,71.8541666666667,6.3601043780806,9.50536387358655,7.71006088721368,24.4244708611192,48,14.07,0.452033004838707,"On Ball","On Ball","Shot Creator Shot Creator","On Ball On Ball",2.57,13.3,11.5,20.63,14.07,1.8,0,32.13,0,15.87,14.07,18.06,0.182658137882018,FALSE,FALSE,5.59110756741084,7.94385416666667,2.35274659925582,2.68394375,-2.90716381741084,7.98950625,2.39839868258916,-3.7901043780806,3.79463612641345,3.78993911278632,-3.79447086111917,"On Ball On Ball"
"113","PHO",2022,"Chris Paul","Devin Booker","Primary Ball Handler","Shot Creator",3.83,2.7,8.5,7.7,32.9824561403509,34.3333333333333,2.48,10.86,3.1,11.12,302,477,554,1403,-0.36,0,13.5,15.1,19.4,0.684092046023011,0.576417419884963,0.107674626138048,FALSE,57,5.29824561403509,8.36842105263158,9.71929824561403,24.6140350877193,48,13.67,0.387581976154725,"On Ball","On Ball","Primary Ball Handler Shot Creator","On Ball On Ball",8.03,5.64,6.99,27.35,13.67,0,1.35,32.99,0,13.67,15.02,19.32,0.587417702999268,TRUE,TRUE,8.49705409356725,8.52391666666667,0.0268625730994163,8.43615416666667,-0.0608999269005839,8.53867916666667,0.0416250730994161,2.73175438596491,-2.72842105263158,-2.72929824561403,2.7359649122807,"On Ball On Ball"
"114","MEM",2017,"Mike Conley","Marc Gasol","Primary Ball Handler","Post Scorer",3.9,1.88,9.4,7.1,32.4968944099379,33.7522066034652,-2.9,9.22,-6.68,1.64,477,431,511,1640,-3.8,0,13.8,14.8,19.4,0.625766871165644,0.635166537567777,-0.00939966640213274,FALSE,63.7291666666667,7.48479895390651,6.76299444262831,8.01830663615561,25.7338999673096,48,14.25,0.525249049396948,"On Ball","On_Ball_Big","Post Scorer Primary Ball Handler","On Ball On_Ball_Big",7.25,7,8.25,25.5,14.25,0,1.25,32.5,0,14.25,15.5,18.25,0.508771929824561,TRUE,FALSE,0.610212487741092,1.25391666666667,0.643704178925575,0.0755208333333333,-0.534691654407758,1.20364583333333,0.593433345592242,-0.234798953906505,0.23700555737169,0.231693363844393,-0.233899967309579,"On Ball On_Ball_Big"
"115","LAL",2018,"Kentavious CaldwellPope","Lonzo Ball","Movement Shooter","Primary Ball Handler",0.51,1.15,4.6,4.1,34.8360515021459,33.7442060085837,-0.24,5.17,-1.37,0.11,348,344,291,1347,-3.93,0,13.8,14.8,19.4,0.660532687651332,0.679616548940464,-0.0190838612891325,FALSE,48.5416666666667,7.16909871244635,7.08669527896996,5.99484978540773,27.749356223176,48,13.16,0.544764339851546,"Off Ball","On Ball","Movement Shooter Primary Ball Handler","Off Ball On Ball",6.7,7.56,6.46,27.28,13.16,1.1,0,33.74,0,14.26,13.16,20.58,0.509118541033435,TRUE,FALSE,0.61993991416309,1.10841666666667,0.488476752503577,0.13,-0.48993991416309,1.207475,0.58753508583691,-0.469098712446352,0.473304721030043,0.465150214592274,-0.469356223175964,"Off Ball On Ball"
"116","DAL",2011,"Dirk Nowitzki","Jason Kidd","Post Scorer","Stationary Shooter",4.15,2.45,10.8,8.5,34.2274325908558,32.8909730363423,-8.42,14.04,-4.77,8.9,235,839,744,1594,-8.79,0,14.8,13.7,19.5,0.536278324559396,0.501731192949323,0.0345471316100725,FALSE,71.0833333333333,3.30597889800703,11.8030480656506,10.4665885111372,22.4243845252052,48,13.77,0.240085613508136,"On_Ball_Big","Off Ball","Post Scorer Stationary Shooter","Off Ball On_Ball_Big",4.31,10.8,9.46,23.43,13.77,1.34,0,32.89,0,15.11,13.77,19.12,0.312999273783587,FALSE,TRUE,5.99020515826495,6.5831875,0.592982341735052,4.07481666666667,-1.91538849159828,6.59644791666667,0.60624275840172,1.00402110199297,-1.00304806565065,-1.00658851113716,1.00561547479484,"Off Ball On_Ball_Big"
"117","SAC",2018,"Willie CauleyStein","Kosta Koufos","Post Scorer","Roll + Cut Big",-0.05,-0.37,3.1,1.8,27.5525787006028,18.7273945077026,1.76,-10.84,-10.9,-6.45,438,1383,834,331,17.05,20,8.4,0,19.6,0.511430437622469,0.129905808477237,0.381524629145232,TRUE,62.2083333333333,7.04085733422639,22.231748158071,13.4065639651708,5.32083054253181,48,20.45,0.34429620216266,"On_Ball_Big","Off_Ball_Big","Post Scorer Roll + Cut Big","Off_Ball_Big On_Ball_Big",17.38,11.89,3.07,15.66,20.45,8.82,0,18.73,1.72,27.55,18.73,0,0.849877750611247,TRUE,TRUE,-8.52189886135298,-3.79741666666667,4.72448219468631,-3.75886041666667,4.76303844468631,-10.4119125,-1.89001363864702,10.3391426657736,-10.341748158071,-10.3365639651708,10.3391694574682,"Off_Ball_Big On_Ball_Big"
"118","DEN",2010,"Nene","Chauncey Billups","Post Scorer","Shot Creator",3.07,2.46,9.9,8,33.203519727505,33.9120068123758,-1.45,15.98,8.67,3.22,593,441,493,1996,-22.88,0,13.9,14.4,19.7,0.458079930495222,0.68122866894198,-0.223148738446758,FALSE,73.3958333333333,8.0794777178541,6.00851546977008,6.71700255464093,27.1950042577349,48,14.09,0.573419284446707,"On_Ball_Big","On Ball","Post Scorer Shot Creator","On Ball On_Ball_Big",1.97,12.12,12.83,21.09,14.09,0,0.71,33.21,0,14.09,14.8,19.12,0.139815471965933,FALSE,FALSE,4.79385750780585,8.55008333333333,3.75622582552749,1.93044583333333,-2.86341167447251,8.64667916666667,3.85282165886082,-6.1094777178541,6.11148453022992,6.11299744535907,-6.10500425773489,"On Ball On_Ball_Big"
"119","NYK",2011,"Amare Stoudemire","Landry Fields","Shot Creator","Stationary Shooter",0.99,-0.28,6.4,3.4,36.5993623804463,30.9500531349628,-2.93,-0.17,3.32,1,497,840,397,2030,-5.08,0,17,11.2,19.8,0.599195075757576,0.621365166819712,-0.0221700910621365,FALSE,78.4166666666667,6.33793836344315,10.712008501594,5.06269925611052,25.8873538788523,48,11.4,0.555959505565188,"On Ball","Off Ball","Shot Creator Stationary Shooter","Off Ball On Ball",5.76,11.29,5.64,25.31,11.4,5.65,0,30.95,0,17.05,11.4,19.55,0.505263157894737,TRUE,FALSE,0.464673219978746,1.12695833333333,0.662285113354587,-0.0710937500000001,-0.535766969978746,1.13540625,0.670733030021254,-0.577938363443145,0.57799149840595,0.577300743889479,-0.577353878852286,"Off Ball On Ball"
"120","MIN",2022,"KarlAnthony Towns","Anthony Edwards","Stretch Big","Shot Creator",2.84,0.97,8.4,5.4,33.4738794435858,34.2454404945904,-10.01,3.76,3.99,4.34,557,370,422,1886,-13.42,0,13.7,14.5,19.8,0.519066846119336,0.704256908140403,-0.185190062021067,FALSE,67.3958333333333,8.26460587326121,5.48995363214838,6.26151468315301,27.9839258114374,48,13.75,0.601062245328088,"Off_Ball_Big","On Ball","Shot Creator Stretch Big","Off_Ball_Big On Ball",3.42,10.33,11.11,23.14,13.75,0,0.78,33.47,0,13.75,14.53,19.72,0.248727272727273,FALSE,FALSE,1.75723338485317,4.06872916666667,2.3114957818135,0.223635416666667,-1.5335979681865,4.06790625,2.31067286514683,-4.84460587326121,4.84004636785162,4.84848531684699,-4.8439258114374,"Off_Ball_Big On Ball"
"121","WAS",2018,"Otto Porter Jr","Bradley Beal","Movement Shooter","Primary Ball Handler",2.75,1.28,8.2,7.2,31.2881265076387,35.7780755829536,-10.04,7.79,-4.92,4.88,717,233,582,2199,-8.03,0,11.7,16.4,19.9,0.533729705008004,0.729595222295952,-0.195865517287949,FALSE,77.7291666666667,9.22433663897078,2.99758777807558,7.48753685339051,28.2905387295631,48,12.22,0.754855698770113,"Off Ball","On Ball","Movement Shooter Primary Ball Handler","Off Ball On Ball",4.27,7.95,12.44,23.34,12.22,0,4.49,31.29,0,12.22,16.71,19.07,0.349427168576105,FALSE,FALSE,0.665792012865184,2.24097916666667,1.57518715380148,0.164908333333333,-0.500883679531851,2.2092125,1.54342048713482,-4.95433663897079,4.95241222192442,4.95246314660949,-4.95053872956312,"Off Ball On Ball"
"122","UTA",2016,"Gordon Hayward","Rudy Gobert","Secondary Ball Handler","Roll + Cut Big",2.68,3.17,9.8,7.1,36.0041768186565,31.2426035502959,-2.06,6.05,0.93,3.65,424,579,294,1576,-5.39,0,16.3,11.8,19.9,0.569295380307979,0.643527970600245,-0.0742325902922656,FALSE,59.8541666666667,7.0838844413505,9.67351200835364,4.91193873999304,26.3306648103028,48,12,0.590323703445875,"On Ball","Off_Ball_Big","Roll + Cut Big Secondary Ball Handler","Off_Ball_Big On Ball",5.15,11.61,6.85,24.4,12,4.76,0,31.25,0,16.76,12,19.25,0.429166666666667,FALSE,FALSE,3.01264531848242,3.79633333333333,0.783688014850911,2.46126041666667,-0.551384901815756,3.80876041666667,0.796115098184245,-1.9338844413505,1.93648799164636,1.93806126000696,-1.93066481030282,"Off_Ball_Big On Ball"
"123","POR",2010,"Andre Miller","LaMarcus Aldridge","Shot Creator","Post Scorer",3.38,1.79,9.5,8.1,30.1540089970892,37.1145805768722,-1.48,8.24,-1.26,7.23,553,304,852,2070,-1.23,0,10.5,17.5,20,0.616530514175877,0.641661500309981,-0.0251309861341045,FALSE,78.7291666666667,7.02408044456205,3.86133897856576,10.8219105583488,26.2926700185234,48,10.89,0.645002795643898,"On Ball","On_Ball_Big","Post Scorer Shot Creator","On Ball On_Ball_Big",6.39,4.5,11.46,25.66,10.89,0,6.96,30.16,0,10.89,17.85,19.27,0.586776859504132,TRUE,FALSE,4.12254564699656,4.355625,0.233079353003442,4.024375,-0.0981706469965591,4.30343125,0.180885603003441,-0.634080444562053,0.638661021434242,0.638089441651232,-0.632670018523417,"On Ball On_Ball_Big"
"124","BOS",2012,"Kevin Garnett","Rajon Rondo","Post Scorer","Primary Ball Handler",3.39,1.86,7.2,5.6,30.803305785124,36.6148760330579,-18.89,0.95,-2.7,8.76,215,359,652,1194,-8.38,0,11.1,16.9,20,0.5325,0.541496598639456,-0.00899659863945579,FALSE,50.4166666666667,4.26446280991736,7.12066115702479,12.9322314049587,23.6826446280992,48,11.39,0.374404109738135,"On_Ball_Big","On Ball","Post Scorer Primary Ball Handler","On Ball On_Ball_Big",4.01,7.38,13.19,23.43,11.39,0,5.81,30.81,0,11.39,17.2,19.42,0.352063213345039,FALSE,FALSE,2.0573305785124,2.9190625,0.861731921487602,0.813572916666666,-1.24375766184573,2.80207708333333,0.744746504820937,-0.254462809917356,0.259338842975207,0.257768595041322,-0.252644628099176,"On Ball On_Ball_Big"
"125","CLE",2022,"Darius Garland","Jarrett Allen","Primary Ball Handler","Roll + Cut Big",2.47,2.73,7.6,6,34.4155229531472,32.371036441079,-1.11,13.34,-2.18,6.57,335,353,263,1162,-5.7,0,15.7,12.3,20,0.563070442312193,0.653543307086614,-0.0904728647744213,FALSE,44.0208333333333,7.61003312825367,8.0189304306673,5.97444391859915,26.3965925224799,48,13.58,0.560385355541507,"On Ball","Off_Ball_Big","Primary Ball Handler Roll + Cut Big","Off_Ball_Big On Ball",5.27,10.36,8.31,24.06,13.58,2.05,0,32.37,0,15.63,13.58,18.79,0.388070692194403,FALSE,FALSE,5.39430667297681,6.54216666666667,1.14785999368986,4.68633541666667,-0.707971256310144,6.29896041666667,0.904653743689856,-2.34003312825367,2.3410695693327,2.33555608140085,-2.33659252247989,"Off_Ball_Big On Ball"
"126","NOH",2012,"Gustavo Ayon","Greivis Vasquez","Roll + Cut Big","Primary Ball Handler",0.9,-0.54,2.4,2,20.0045924225029,26.2686567164179,-11.52,-9.22,-3.98,4.9,717,466,807,623,6.58,22.2,0,5.7,20.1,0.43250773993808,0.328586497890295,0.103921242047785,TRUE,54.4375,13.1710677382319,8.56027554535017,14.8243398392652,11.4443168771527,48,21.73,0.606123687907589,"Off_Ball_Big","On Ball","Primary Ball Handler Roll + Cut Big","Off_Ball_Big On Ball",15.7,6.03,12.3,13.97,21.73,0,6.27,20,1.73,20,26.27,0,0.722503451449609,TRUE,TRUE,-4.86625334864141,-3.74875,1.11750334864141,-3.69342083333333,1.17283251530807,-6.4350875,-1.56883415135859,2.52893226176808,-2.53027554535017,-2.52433983926521,2.5256831228473,"Off_Ball_Big On Ball"
"127","OKC",2022,"Shai GilgeousAlexander","Aleksej Pokusevski","Shot Creator","Stationary Shooter",2.5,-0.43,6.1,1.6,34.8304849884527,17.5815242494226,-12.66,-9.63,-6.33,-3.02,192,1180,402,391,0.280000000000001,13.3,14.5,0,20.2,0.301465110504097,0.19817536746072,0.103289743043378,TRUE,45.1041666666667,4.2568129330254,26.161662817552,8.91270207852194,8.66882217090069,48,13.17,0.323220420123417,"On Ball","Off Ball","Shot Creator Stationary Shooter","Off Ball On Ball",7.73,22.69,5.44,12.14,13.17,17.25,0,17.58,0,30.42,13.17,4.41,0.586940015186029,TRUE,TRUE,-8.09219399538106,-7.68785416666667,0.404339828714395,-8.04044375,0.0517502453810632,-8.11726875,-0.025074754618938,3.4731870669746,-3.47166281755196,-3.47270207852194,3.47117782909931,"Off Ball On Ball"
"128","HOU",2013,"James Harden","Omer Asik","Shot Creator","Roll + Cut Big",3.18,1.44,11.1,6.3,38.1138903672166,29.9137839276211,2.65,-2.14,16.58,4.67,522,894,252,2090,-7.12,0,18,9.7,20.3,0.545310015898251,0.645859085290482,-0.100549069392231,FALSE,78.2916666666667,6.6673762639702,11.4188398084087,3.2187333688132,26.6950505588079,48,9.89,0.67415331283824,"On Ball","Off_Ball_Big","Roll + Cut Big Shot Creator","Off_Ball_Big On Ball",3.98,14.11,5.91,24.01,9.89,8.2,0,29.92,0,18.09,9.89,20.03,0.402426693629929,FALSE,FALSE,3.56801490154337,4.5230625,0.955047598456626,3.09139375,-0.476621151543373,4.55841041666667,0.990395515123293,-2.6873762639702,2.69116019159127,2.6912666311868,-2.68505055880787,"Off_Ball_Big On Ball"
"129","GSW",2020,"Damion Lee","Marquese Chriss","Off Screen Shooter","Roll + Cut Big",0.34,0.51,2.5,2.2,28.8526989935956,20.3330283623056,-10.39,-1.96,-20.41,-5.23,579,681,293,633,6.75,19,8.7,0,20.3,0.427328111401218,0.393901680149347,0.0334264312518718,TRUE,45.5416666666667,12.7136322049405,14.9533394327539,6.43366880146386,13.8993595608417,48,19.15,0.663897243077835,"Off Ball","Off_Ball_Big","Off Screen Shooter Roll + Cut Big","Off Ball Off_Ball_Big",13.54,14.13,5.61,14.73,19.15,8.52,0,20.34,0,27.67,19.15,1.19,0.707049608355091,TRUE,TRUE,-7.61266697163769,-6.6798125,0.932854471637695,-6.70928958333333,0.903377388304361,-9.40225833333333,-1.78959136169564,0.826367795059468,-0.823339432753889,-0.823668801463861,0.83064043915828,"Off Ball Off_Ball_Big"
"130","UTA",2017,"Rudy Gobert","Gordon Hayward","Roll + Cut Big","Secondary Ball Handler",5.76,3.41,14.4,9.6,33.9043227665706,34.4991354466859,-4.21,8.15,-2.42,8.74,691,285,328,2166,-1.2,0,13.5,14.1,20.4,0.707012727726479,0.779417056495142,-0.0724043287686635,FALSE,72.2916666666667,9.55850144092219,3.94236311239193,4.5371757925072,29.9619596541787,48,13.5,0.708037143772014,"Off_Ball_Big","On Ball","Roll + Cut Big Secondary Ball Handler","Off_Ball_Big On Ball",7.93,5.57,6.17,28.33,13.5,0,0.6,33.9,0,13.5,14.1,20.4,0.587407407407407,TRUE,FALSE,5.05784438040346,5.2958125,0.237968119596541,4.9583125,-0.0995318804034593,5.2958125,0.237968119596541,-1.62850144092219,1.62763688760807,1.6328242074928,-1.63195965417868,"Off_Ball_Big On Ball"
"131","GSW",2019,"Kevin Durant","Stephen Curry","Shot Creator","Primary Ball Handler",5.23,5.06,13.2,11.2,34.4344497607656,33.9291866028708,-12.76,10.4,1.14,15.76,536,383,350,1866,-8.54,0,14.2,13.4,20.4,0.563944177533745,0.717968449403617,-0.154024271869872,FALSE,65.3125,8.2066985645933,5.86411483253589,5.35885167464115,28.5703349282297,48,13.57,0.604767764524193,"On Ball","On Ball","Primary Ball Handler Shot Creator","On Ball On Ball",4.29,9.78,9.28,24.65,13.57,0.5,0,33.93,0,14.07,13.57,20.36,0.316138540899042,FALSE,FALSE,8.59681020733652,10.0929166666667,1.49610645933014,7.641325,-0.955485207336525,10.0556541666667,1.45884395933014,-3.9166985645933,3.91588516746411,3.92114832535885,-3.92033492822967,"On Ball On Ball"
